top_k,bm25_k1,bm25_b,rrf_k,bm25_weight,dense_weight,ndcg_k,ndcg,map,combined_score
50,1.5,0.55,30,1.0,0.25,30,0.4004862791580572,0.27602513415750696,0.33825570665778204
50,1.5,0.55,30,2.0,0.5,30,0.4004862791580572,0.27602513415750696,0.33825570665778204
50,0.8,0.55,90,1.5,0.5,30,0.4029928958137348,0.27348979584826466,0.33824134583099974
30,2.2,0.9,90,1.0,0.25,30,0.40187686220360697,0.274561042868617,0.338218952536112
30,2.2,0.9,90,2.0,0.5,30,0.40187686220360697,0.274561042868617,0.338218952536112
30,1.5,0.75,10,1.0,0.75,30,0.4076588947483742,0.2687443703622204,0.3382016325552973
30,1.5,0.75,10,2.0,1.5,30,0.4076588947483742,0.2687443703622204,0.3382016325552973
30,2.2,0.9,10,1.5,0.5,30,0.40170656141989153,0.27464678117465613,0.3381766712972738
100,0.8,0.75,10,1.0,0.25,30,0.3914832338375772,0.28479517526044684,0.33813920454901203
100,0.8,0.75,10,2.0,0.5,30,0.3914832338375772,0.28479517526044684,0.33813920454901203
30,1.8,0.9,90,1.5,0.5,30,0.40250944564954855,0.27374664865262,0.33812804715108424
100,1.5,0.75,60,2.0,0.25,30,0.38487382872130377,0.2913457917955751,0.33810981025843945
100,0.8,0.55,30,2.5,0.75,30,0.3928139163380654,0.28332435505749676,0.3380691356977811
50,1.2,0.9,30,2.0,0.25,30,0.39856062848924584,0.27756306979109574,0.3380618491401708
30,2.2,0.9,30,1.5,0.5,30,0.40097279738003283,0.27509734593402574,0.3380350716570293
100,2.2,0.55,10,1.0,0.25,30,0.3862746144519514,0.28969841878643104,0.3379865166191912
100,2.2,0.55,10,2.0,0.5,30,0.3862746144519514,0.28969841878643104,0.3379865166191912
50,1.2,0.55,90,2.5,0.5,30,0.4046022884959505,0.2713601192441216,0.33798120387003605
30,1.5,0.9,60,0.5,0.25,30,0.4024617159558307,0.27347015239152406,0.3379659341736774
30,1.5,0.9,60,1.0,0.5,30,0.4024617159558307,0.27347015239152406,0.3379659341736774
30,1.5,0.9,60,1.5,0.75,30,0.4024617159558307,0.27347015239152406,0.3379659341736774
30,1.5,0.9,60,2.0,1.0,30,0.4024617159558307,0.27347015239152406,0.3379659341736774
50,2.2,0.55,10,1.5,0.5,30,0.40184410282792704,0.27397176666613815,0.3379079347470326
100,0.8,0.9,30,2.0,0.25,30,0.39250852130400726,0.2831428087636855,0.33782566503384637
100,1.8,0.75,60,2.5,0.25,30,0.3832782041424944,0.29235786650440404,0.33781803532344923
30,1.5,0.9,30,2.5,1.5,30,0.40112520924690814,0.2745024287016299,0.337813818974269
100,2.2,0.35,60,1.5,0.5,30,0.3876585446171198,0.2878632883311945,0.3377609164741572
50,1.2,0.75,10,2.5,0.5,30,0.39754399085406916,0.2779025113679387,0.33772325111100393
50,0.8,0.75,60,2.5,0.5,30,0.4046703619225988,0.2706409132284814,0.33765563757554007
50,1.2,0.9,60,2.5,0.25,30,0.39728876394577234,0.27784173676492996,0.3375652503553511
100,0.8,0.35,10,0.5,0.25,30,0.39104741482458055,0.28407606631126264,0.3375617405679216
100,0.8,0.35,10,1.0,0.5,30,0.39104741482458055,0.28407606631126264,0.3375617405679216
100,0.8,0.35,10,1.5,0.75,30,0.39104741482458055,0.28407606631126264,0.3375617405679216
100,0.8,0.35,10,2.0,1.0,30,0.39104741482458055,0.28407606631126264,0.3375617405679216
50,2.2,0.75,60,2.5,0.25,30,0.39284223920956984,0.2820525482523077,0.3374473937309388
30,2.2,0.9,60,1.0,0.25,30,0.40094745825101474,0.2738939444669149,0.33742070135896485
30,2.2,0.9,60,2.0,0.5,30,0.40094745825101474,0.2738939444669149,0.33742070135896485
30,1.5,0.9,90,2.0,0.75,30,0.4023347686916477,0.272406486449864,0.33737062757075587
100,1.5,0.75,90,2.5,0.25,30,0.38431870000118745,0.29029849624280335,0.33730859812199543
100,2.2,0.35,30,1.5,0.5,30,0.3896120066307773,0.2850010247814717,0.33730651570612447
30,1.8,0.75,30,1.0,0.75,30,0.40508462057457717,0.26949692333796843,0.3372907719562728
30,1.8,0.75,30,2.0,1.5,30,0.40508462057457717,0.26949692333796843,0.3372907719562728
30,1.2,0.9,60,1.0,0.75,30,0.4026538026416618,0.2719027444152418,0.3372782735284518
30,1.2,0.9,60,2.0,1.5,30,0.4026538026416618,0.2719027444152418,0.3372782735284518
50,1.5,0.35,10,1.5,1.0,30,0.40052944327308504,0.2739572714234742,0.3372433573482796
50,1.8,0.55,30,2.5,0.5,30,0.4017314767989699,0.2726766140709732,0.33720404543497157
30,1.5,0.9,90,2.5,1.0,30,0.4021165177002805,0.2721092364114495,0.337112877055865
100,1.8,0.35,10,1.5,0.5,30,0.3935906119191876,0.28059778288453346,0.33709419740186053
50,0.8,0.9,10,2.5,0.5,30,0.39861153978355096,0.27556170151449866,0.33708662064902484
30,0.8,0.9,30,1.0,0.75,30,0.4051027233619207,0.26905718120547134,0.337079952283696
30,0.8,0.9,30,2.0,1.5,30,0.4051027233619207,0.26905718120547134,0.337079952283696
50,2.2,0.55,60,2.5,0.5,30,0.4005115414915606,0.273640110849717,0.3370758261706388
50,1.2,0.75,60,2.0,0.25,30,0.3980036244921131,0.2760942518172541,0.3370489381546836
30,1.8,0.9,90,2.5,0.75,30,0.40157929047753343,0.27246007157546354,0.3370196810264985
100,1.2,0.35,30,2.5,1.0,30,0.3909849072192967,0.28303453488662594,0.33700972105296134
50,1.2,0.75,30,1.5,0.25,30,0.3989497297160171,0.27506669079670326,0.3370082102563602
50,0.8,0.55,90,2.5,0.75,30,0.4020684117938601,0.27194228975976686,0.3370053507768135
50,1.5,0.75,10,1.5,0.25,30,0.39537959596581435,0.2785933612966837,0.33698647863124903
30,1.5,0.9,60,2.5,1.0,30,0.40193475838912873,0.27187884194831413,0.33690680016872143
100,0.8,0.35,90,1.5,0.5,30,0.3937816730477281,0.28002774176508155,0.3369047074064048
30,1.8,0.9,60,1.5,0.5,30,0.401254739214265,0.2724021584740721,0.33682844884416857
30,2.2,0.9,30,2.5,0.75,30,0.3996374863515117,0.2739931668979682,0.33681532662473995
30,2.2,0.9,90,2.5,0.5,30,0.40041116534154264,0.27317054391540785,0.33679085462847524
50,0.8,0.35,10,1.0,0.75,30,0.40149786311444746,0.27206816279504115,0.33678301295474433
50,0.8,0.35,10,2.0,1.5,30,0.40149786311444746,0.27206816279504115,0.33678301295474433
30,1.5,0.9,60,2.0,0.75,30,0.4017297497859039,0.27181944722646106,0.3367745985061825
50,1.8,0.75,30,2.0,0.25,30,0.391479423133615,0.2819586254329171,0.33671902428326606
100,1.8,0.55,10,2.5,0.5,30,0.3854188674914743,0.2878358661440426,0.33662736681775846
50,2.2,0.75,10,2.0,0.25,30,0.3950988233199514,0.27803450575651717,0.33656666453823425
100,1.5,0.35,10,1.5,0.5,30,0.39278506889546794,0.28023837024515286,0.3365117195703104
30,1.2,0.9,10,2.5,1.5,30,0.4041519801643339,0.2688640386384323,0.3365080094013831
30,2.2,0.75,10,0.5,0.25,30,0.40181068685036025,0.27118390082700794,0.3364972938386841
30,2.2,0.75,10,1.0,0.5,30,0.40181068685036025,0.27118390082700794,0.3364972938386841
30,2.2,0.75,10,1.5,0.75,30,0.40181068685036025,0.27118390082700794,0.3364972938386841
30,2.2,0.75,10,2.0,1.0,30,0.40181068685036025,0.27118390082700794,0.3364972938386841
50,2.2,0.55,30,1.0,0.25,30,0.3996092687533189,0.27331255083102696,0.3364609097921729
50,2.2,0.55,30,2.0,0.5,30,0.3996092687533189,0.27331255083102696,0.3364609097921729
50,1.2,0.75,90,2.5,0.25,30,0.39502432248217273,0.27789610572463114,0.33646021410340193
50,1.5,0.9,10,2.5,0.25,30,0.3953505187685267,0.2775057838178732,0.3364281512932
100,2.2,0.55,60,2.5,0.5,30,0.38241921771075477,0.2903941853564372,0.336406701533596
30,1.8,0.9,60,2.5,0.75,30,0.4008703290791517,0.27193801808211765,0.3364041735806347
30,1.5,0.9,90,1.5,0.5,30,0.40156938364060135,0.271224209131223,0.3363967963859122
50,2.2,0.75,30,2.5,0.25,30,0.3935458677091063,0.27917670475071393,0.33636128622991013
100,1.5,0.75,60,2.5,0.25,30,0.3833849792138072,0.28927904238958985,0.3363320108016985
30,2.2,0.75,90,1.0,0.75,30,0.39647950003914617,0.27613054615858973,0.33630502309886795
30,2.2,0.75,90,2.0,1.5,30,0.39647950003914617,0.27613054615858973,0.33630502309886795
30,1.5,0.9,30,0.5,0.25,30,0.4010242676548525,0.271584684237264,0.3363044759460583
30,1.5,0.9,30,1.0,0.5,30,0.4010242676548525,0.271584684237264,0.3363044759460583
30,1.5,0.9,30,1.5,0.75,30,0.4010242676548525,0.271584684237264,0.3363044759460583
30,1.5,0.9,30,2.0,1.0,30,0.4010242676548525,0.271584684237264,0.3363044759460583
50,0.8,0.75,10,1.5,0.5,30,0.4009136027511712,0.27153689894859984,0.3362252508498855
100,1.5,0.35,60,1.5,0.5,30,0.3875116253054283,0.2848968225697022,0.33620422393756527
50,1.8,0.55,10,1.0,0.25,30,0.39753481753451897,0.2747910660566959,0.33616294179560746
50,1.8,0.55,10,2.0,0.5,30,0.39753481753451897,0.2747910660566959,0.33616294179560746
50,1.2,0.55,10,1.5,0.5,30,0.40018052820285926,0.27206843737034403,0.3361244827866017
100,1.2,0.55,30,1.0,0.25,30,0.3864440074306845,0.2856346330484214,0.33603932023955296
100,1.2,0.55,30,2.0,0.5,30,0.3864440074306845,0.2856346330484214,0.33603932023955296
50,1.2,0.55,30,1.0,0.25,30,0.40315940634627545,0.2688994331076005,0.336029419726938
50,1.2,0.55,30,2.0,0.5,30,0.40315940634627545,0.2688994331076005,0.336029419726938
100,1.2,0.75,60,2.5,0.25,30,0.3846295606822153,0.28740821348664175,0.3360188870844285
100,1.8,0.55,90,1.5,0.25,30,0.38030206342575895,0.2916956076183429,0.3359988355220509
50,1.8,0.75,60,2.5,0.25,30,0.3902623114610396,0.28172001924094253,0.33599116535099105
50,0.8,0.75,30,1.0,0.25,30,0.4014978672487923,0.27033021808915897,0.3359140426689756
50,0.8,0.75,30,2.0,0.5,30,0.4014978672487923,0.27033021808915897,0.3359140426689756
30,1.2,0.75,30,1.0,0.75,30,0.4036422046670422,0.2681648017613054,0.33590350321417384
30,1.2,0.75,30,2.0,1.5,30,0.4036422046670422,0.2681648017613054,0.33590350321417384
30,2.2,0.75,30,2.5,1.5,30,0.3980920886957055,0.27368404264652146,0.3358880656711135
100,1.5,0.35,30,2.0,0.75,30,0.3875239199007054,0.2841896204711071,0.3358567701859062
50,2.2,0.35,90,1.0,0.75,30,0.39827001893911246,0.2734349807138655,0.335852499826489
50,2.2,0.35,90,2.0,1.5,30,0.39827001893911246,0.2734349807138655,0.335852499826489
30,2.2,0.9,90,1.5,0.25,30,0.39926440653566286,0.27243137123576583,0.3358478888857144
30,2.2,0.9,30,1.0,0.25,30,0.39893989887114206,0.27273146786484764,0.33583568336799485
30,2.2,0.9,30,2.0,0.5,30,0.39893989887114206,0.27273146786484764,0.33583568336799485
50,0.8,0.55,60,1.5,0.5,30,0.4008460798663948,0.27078738921628215,0.3358167345413385
100,0.8,0.55,10,1.5,0.5,30,0.3882140872896227,0.2833664560845627,0.3357902716870927
30,1.8,0.75,10,2.5,1.5,30,0.40343312886290417,0.268078573112517,0.33575585098771055
30,1.8,0.9,30,2.5,1.0,30,0.39996230064380284,0.2714986464256771,0.33573047353473995
50,2.2,0.35,60,1.0,0.75,30,0.3974097594091809,0.2740476720966287,0.3357287157529048
50,2.2,0.35,60,2.0,1.5,30,0.3974097594091809,0.2740476720966287,0.3357287157529048
50,1.8,0.75,10,2.0,0.25,30,0.3940148824431575,0.27730686334912064,0.3356608728961391
50,1.5,0.55,10,1.0,0.25,30,0.3969592104101138,0.27433033595909695,0.3356447731846054
50,1.5,0.55,10,2.0,0.5,30,0.3969592104101138,0.27433033595909695,0.3356447731846054
50,0.8,0.35,30,1.0,0.75,30,0.39917708189577167,0.2719786899610666,0.33557788592841914
50,0.8,0.35,30,2.0,1.5,30,0.39917708189577167,0.2719786899610666,0.33557788592841914
50,1.8,0.35,10,2.5,1.5,30,0.4009457105127819,0.270114886493455,0.33553029850311844
100,1.5,0.35,30,1.5,0.5,30,0.38864712522544137,0.28231248680988635,0.33547980601766386
30,1.5,0.9,60,1.5,0.5,30,0.40069289639007505,0.2702666900315414,0.33547979321080823
50,1.2,0.35,10,1.5,1.0,30,0.39876948610655294,0.27208137003701344,0.3354254280717832
30,1.8,0.9,90,1.0,0.25,30,0.4002376750388547,0.27059399614680524,0.33541583559282995
30,1.8,0.9,90,2.0,0.5,30,0.4002376750388547,0.27059399614680524,0.33541583559282995
30,1.2,0.75,10,1.5,1.0,30,0.40402136262351335,0.26672878920022275,0.33537507591186805
100,1.5,0.55,10,2.5,0.5,30,0.3834137378757475,0.287298013265724,0.33535587557073576
50,0.8,0.9,60,2.5,0.25,30,0.3978671229763587,0.2727450404019274,0.335306081689143
100,1.8,0.35,30,1.5,0.5,30,0.3876496881985859,0.2829459974280387,0.3352978428133123
100,1.8,0.55,30,2.5,0.5,30,0.3817719725725919,0.28876491158639783,0.33526844207949485
50,1.2,0.9,10,2.0,0.25,30,0.395941885592923,0.27458746303201786,0.3352646743124704
30,2.2,0.9,10,1.0,0.25,30,0.39763422676262505,0.27288438151742683,0.3352593041400259
30,2.2,0.9,10,2.0,0.5,30,0.39763422676262505,0.27288438151742683,0.3352593041400259
100,1.2,0.75,10,2.0,0.25,30,0.3848326919380578,0.2855288585945561,0.33518077526630696
50,1.5,0.55,30,2.5,0.5,30,0.39875071345129676,0.27150704967494577,0.33512888156312126
50,0.8,0.75,10,2.5,0.75,30,0.400237989608564,0.2699890571491051,0.33511352337883454
30,0.8,0.9,10,2.5,1.5,30,0.4070626992989327,0.26308158330322085,0.33507214130107676
50,2.2,0.35,30,2.5,1.5,30,0.39708520219993987,0.2730342667553519,0.3350597344776459
100,2.2,0.35,10,2.5,0.75,30,0.3887939371221935,0.2811990684621942,0.33499650279219384
30,1.5,0.9,90,2.5,0.75,30,0.4002607704974038,0.2696871497505657,0.3349739601239847
30,1.2,0.9,10,0.5,0.25,30,0.403247950976012,0.2666853266112454,0.3349666387936287
30,1.2,0.9,10,1.0,0.5,30,0.403247950976012,0.2666853266112454,0.3349666387936287
30,1.2,0.9,10,1.5,0.75,30,0.403247950976012,0.2666853266112454,0.3349666387936287
30,1.2,0.9,10,2.0,1.0,30,0.403247950976012,0.2666853266112454,0.3349666387936287
50,1.5,0.75,60,2.0,0.25,30,0.3899437344420766,0.2799773744006467,0.33496055442136163
100,1.2,0.35,60,1.5,0.5,30,0.38732271265678725,0.28259331454725267,0.33495801360201993
100,1.8,0.35,60,2.5,0.75,30,0.38541425422570386,0.28449825231742254,0.3349562532715632
50,1.8,0.55,60,1.5,0.25,30,0.395874287642176,0.27400596178413084,0.33494012471315343
50,2.2,0.55,90,1.5,0.25,30,0.39695423751285835,0.2728937549959572,0.3349239962544078
50,1.2,0.55,60,2.5,0.5,30,0.4009324807828594,0.26883667774444353,0.33488457926365145
30,2.2,0.75,90,2.5,1.5,30,0.3950513121273013,0.27467412171714595,0.33486271692222364
30,1.8,0.9,30,2.0,0.75,30,0.3990581685389181,0.2706459688935408,0.33485206871622947
50,1.5,0.35,10,2.5,1.5,30,0.39952749439766355,0.2700586477293618,0.33479307106351264
50,2.2,0.55,10,2.5,0.75,30,0.3967646094824552,0.2728101399043192,0.33478737469338715
50,1.2,0.75,10,1.5,0.25,30,0.393982619818153,0.27556514879262844,0.33477388430539073
100,2.2,0.55,90,1.5,0.25,30,0.3807704618386724,0.28876243711148203,0.3347664494750772
30,1.8,0.9,30,1.5,0.5,30,0.39856639920499776,0.2708593564319068,0.33471287781845227
30,2.2,0.9,60,2.5,0.5,30,0.39816331662247817,0.2712365995398932,0.3346999580811857
30,2.2,0.75,60,1.5,1.0,30,0.39475968512345255,0.27463301686999186,0.33469635099672224
30,2.2,0.75,90,1.5,1.0,30,0.39475968512345255,0.27463301686999186,0.33469635099672224
100,1.8,0.55,60,1.5,0.25,30,0.3799009977863516,0.28945574396366547,0.3346783708750085
30,1.8,0.55,10,1.0,0.75,30,0.4028346953231637,0.26651623360903154,0.33467546446609764
30,1.8,0.55,10,2.0,1.5,30,0.4028346953231637,0.26651623360903154,0.33467546446609764
100,1.2,0.35,10,2.5,1.0,30,0.3901866066925454,0.2790848438171153,0.3346357252548303
50,1.5,0.75,90,2.5,0.25,30,0.38957740553637793,0.2796442097246811,0.3346108076305295
30,2.2,0.75,60,2.5,1.5,30,0.39484877425041504,0.27436738480326617,0.3346080795268406
50,0.8,0.9,10,1.5,0.25,30,0.3962242564913554,0.27296184162656867,0.33459304905896203
50,2.2,0.35,60,2.5,1.5,30,0.39705687534924994,0.2719854512364846,0.3345211632928673
50,1.5,0.35,60,1.0,0.75,30,0.396923680518863,0.2721179153390506,0.33452079792895684
50,1.5,0.35,60,2.0,1.5,30,0.396923680518863,0.2721179153390506,0.33452079792895684
30,0.8,0.9,30,1.5,1.0,30,0.40312207336872025,0.2658348497894879,0.3344784615791041
100,2.2,0.35,60,2.5,0.75,30,0.3844220027805555,0.2845172967997282,0.3344696497901418
100,0.8,0.35,60,2.0,0.75,30,0.3872681359263222,0.2816282316129025,0.3344481837696124
30,1.2,0.9,90,1.0,0.75,30,0.3962628163738652,0.2725841581233441,0.3344234872486046
30,1.2,0.9,90,2.0,1.5,30,0.3962628163738652,0.2725841581233441,0.3344234872486046
30,0.8,0.9,10,1.5,1.0,30,0.4032430777102446,0.26552652577876307,0.3343848017445038
50,2.2,0.75,10,2.5,0.25,30,0.39320406456011303,0.27536443698128943,0.33428425077070123
100,1.5,0.75,30,2.5,0.25,30,0.38221545480454583,0.2862529151496288,0.33423418497708735
30,1.5,0.35,10,0.5,0.5,30,0.4092166877222955,0.2592267928324964,0.33422174027739593
30,1.5,0.35,10,1.0,1.0,30,0.4092166877222955,0.2592267928324964,0.33422174027739593
30,1.5,0.35,10,1.5,1.5,30,0.4092166877222955,0.2592267928324964,0.33422174027739593
30,1.5,0.9,30,2.5,1.0,30,0.3990911687836034,0.26927613118710086,0.3341836499853521
50,2.2,0.35,60,1.5,1.0,30,0.3967876179741824,0.2714908906289192,0.3341392543015508
50,2.2,0.35,90,1.5,1.0,30,0.39692192913976687,0.27132634689961477,0.3341241380196908
30,1.2,0.9,30,2.5,1.5,30,0.39920517885459544,0.2690420025905083,0.3341235907225519
100,2.2,0.35,30,2.5,0.75,30,0.3860317575193056,0.2822049664570049,0.33411836198815525
30,1.5,0.9,90,1.0,0.25,30,0.39952200314179703,0.2686949332508303,0.3341084681963137
30,1.5,0.9,90,2.0,0.5,30,0.39952200314179703,0.2686949332508303,0.3341084681963137
30,1.5,0.75,10,1.5,1.0,30,0.40201842788291314,0.2661747265103175,0.33409657719661534
30,2.2,0.9,30,2.5,0.5,30,0.3972745676069432,0.270766958532997,0.3340207630699701
50,1.5,0.35,30,1.5,1.0,30,0.39618876322332774,0.27183232989327666,0.3340105465583022
50,1.5,0.35,90,1.0,0.75,30,0.39734197695316836,0.2706301586964248,0.33398606782479656
50,1.5,0.35,90,2.0,1.5,30,0.39734197695316836,0.2706301586964248,0.33398606782479656
100,0.8,0.35,90,2.5,0.75,30,0.3898134866359938,0.2781492054149771,0.33398134602548546
30,1.8,0.35,10,0.5,0.5,30,0.40937033951969387,0.2585707195434553,0.3339705295315746
30,1.8,0.35,10,1.0,1.0,30,0.40937033951969387,0.2585707195434553,0.3339705295315746
30,1.8,0.35,10,1.5,1.5,30,0.40937033951969387,0.2585707195434553,0.3339705295315746
100,1.5,0.55,30,2.5,0.5,30,0.3806596242707636,0.2872455433677045,0.3339525838192341
50,1.8,0.75,30,2.5,0.25,30,0.3892574679354374,0.27860442516875017,0.33393094655209377
100,0.8,0.75,30,2.5,0.5,30,0.3858535297160742,0.28194199188230706,0.33389776079919065
30,1.5,0.9,60,2.5,0.75,30,0.39908883466470557,0.2686534522927247,0.33387114347871516
50,1.5,0.75,30,2.0,0.25,30,0.3893441818796686,0.2783189376754488,0.33383155977755874
100,1.5,0.75,10,2.5,0.25,30,0.38226301831548426,0.2853381866171535,0.3338006024663189
50,1.2,0.55,90,1.5,0.25,30,0.40013347891545525,0.26743470516752665,0.33378409204149095
50,2.2,0.35,90,2.5,1.5,30,0.39663406823936614,0.27090004290892694,0.33376705557414654
30,2.2,0.9,60,1.5,0.25,30,0.3970598905632314,0.2704733149448749,0.3337666027540531
30,1.8,0.9,30,2.5,0.75,30,0.39763422026684087,0.2698721544713071,0.333753187369074
30,2.2,0.75,90,0.5,0.25,30,0.39415814635911917,0.27329629033515973,0.3337272183471395
30,2.2,0.75,90,1.0,0.5,30,0.39415814635911917,0.27329629033515973,0.3337272183471395
30,2.2,0.75,90,1.5,0.75,30,0.39415814635911917,0.27329629033515973,0.3337272183471395
30,2.2,0.75,90,2.0,1.0,30,0.39415814635911917,0.27329629033515973,0.3337272183471395
30,1.5,0.35,90,0.5,0.5,30,0.4101783354474534,0.25723360371136395,0.3337059695794087
30,1.5,0.35,90,1.0,1.0,30,0.4101783354474534,0.25723360371136395,0.3337059695794087
30,1.5,0.35,90,1.5,1.5,30,0.4101783354474534,0.25723360371136395,0.3337059695794087
100,1.2,0.35,30,2.0,0.75,30,0.3862186787624643,0.28114907715586124,0.33368387795916277
100,1.2,0.35,10,2.0,0.75,30,0.3899087108553204,0.27744297974557164,0.33367584530044603
100,0.8,0.75,90,1.5,0.25,30,0.3823405198069135,0.28499783088475616,0.33366917534583485
30,1.8,0.75,30,1.5,1.0,30,0.40084191060020097,0.26648562914945934,0.33366376987483015
100,1.8,0.35,90,1.0,0.25,30,0.38382104554202595,0.2835032909207618,0.3336621682313939
100,1.8,0.35,90,2.0,0.5,30,0.38382104554202595,0.2835032909207618,0.3336621682313939
30,1.8,0.9,60,1.0,0.25,30,0.39817958678515575,0.2690796933225324,0.3336296400538441
30,1.8,0.9,60,2.0,0.5,30,0.39817958678515575,0.2690796933225324,0.3336296400538441
100,0.8,0.9,10,2.0,0.25,30,0.3875447464851659,0.27961343665121824,0.3335790915681921
50,0.8,0.55,10,0.5,0.25,30,0.39355344534049536,0.27350533459914417,0.33352938996981973
50,0.8,0.55,10,1.0,0.5,30,0.39355344534049536,0.27350533459914417,0.33352938996981973
50,0.8,0.55,10,1.5,0.75,30,0.39355344534049536,0.27350533459914417,0.33352938996981973
50,0.8,0.55,10,2.0,1.0,30,0.39355344534049536,0.27350533459914417,0.33352938996981973
50,1.2,0.75,60,2.5,0.25,30,0.39217848196569477,0.2748041346323774,0.33349130829903606
30,2.2,0.35,10,0.5,0.5,30,0.4076034324492458,0.259216017635785,0.3334097250425154
30,2.2,0.35,10,1.0,1.0,30,0.4076034324492458,0.259216017635785,0.3334097250425154
30,2.2,0.35,10,1.5,1.5,30,0.4076034324492458,0.259216017635785,0.3334097250425154
30,2.2,0.75,60,0.5,0.25,30,0.3939691931002415,0.2728333273721968,0.33340126023621913
30,2.2,0.75,60,1.0,0.5,30,0.3939691931002415,0.2728333273721968,0.33340126023621913
30,2.2,0.75,60,1.5,0.75,30,0.3939691931002415,0.2728333273721968,0.33340126023621913
30,2.2,0.75,60,2.0,1.0,30,0.3939691931002415,0.2728333273721968,0.33340126023621913
50,0.8,0.9,30,2.0,0.25,30,0.3947630236189618,0.2720291400148384,0.3333960818169001
50,1.2,0.9,30,2.5,0.25,30,0.39248723901120003,0.2742530161363809,0.3333701275737905
50,1.5,0.75,60,2.5,0.25,30,0.3883355279796665,0.2783775349473986,0.3333565314635325
50,0.8,0.55,30,2.5,1.0,30,0.39621861012359755,0.27047699113832,0.3333478006309588
30,0.8,0.55,90,0.5,0.5,30,0.4031683617106695,0.2635074058239485,0.333337883767309
30,0.8,0.55,90,1.0,1.0,30,0.4031683617106695,0.2635074058239485,0.333337883767309
30,0.8,0.55,90,1.5,1.5,30,0.4031683617106695,0.2635074058239485,0.333337883767309
